/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_33_f000098.wav|He spoke as if the answer were a matter of indifference to him.|He spoke as if the answer were a matter of indifference to him.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_35_f000267.wav|How young she is!—younger by fourteen months than I am. Just the age that Edith was when she was engaged to Captain Lennox. Papa, we will go and see them in Spain.|How young she is!-younger by fourteen months than I am. Just the age that Edith was when she was engaged to Captain Lennox. Papa, we will go and see them in Spain.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_07_f000142.wav|When they returned to Heston, there was the days account to be given to  Missis Hale, who was full of questions which they answered in the intervals of tea-drinking.|When they returned to Heston, there was the days account to be given to  Missis Hale, who was full of questions which they answered in the intervals of tea-drinking.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_02_f000022.wav|The whole region of Sixth Avenue, between Twenty-third and Thirtieth, had its floating contingent of sporting men and women who well knew the crafty wisdom lurking behind the blue spectacles which veiled the pharmacist's piercing glances.|The whole region of Sixth Avenue, between Twenty-third and Thirtieth, had its floating contingent of sporting men and women who well knew the crafty wisdom lurking behind the blue spectacles which veiled the pharmacist's piercing glances.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_13_f000071.wav|I think I was well when mother died, but I have never been rightly strong sin somewhere about that time.|I think I was well when mother died, but I have never been rightly strong sin somewhere about that time.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_40_f000005.wav|Namely, since that another may be glad|Namely, since that another may be glad
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_44_f000022.wav|answered notes, reminded her of engagements, tended her when no gaiety was in prospect, and she was consequently rather inclined to fancy herself ill.|answered notes, reminded her of engagements, tended her when no gaiety was in prospect, and she was consequently rather inclined to fancy herself ill.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_07_f000065.wav|Then I could have the little bed-room behind, in that projection at the head of the first flight of stairs—over the kitchen,|Then I could have the little bed-room behind, in that projection at the head of the first flight of stairs-over the kitchen,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_40_f000060.wav|I beg your pardon. Margaret thought it would do the Milton manufacturers good to associate a little more with Oxford men. Now wasnt it so, Margaret?|I beg your pardon. Margaret thought it would do the Milton manufacturers good to associate a little more with Oxford men. Now wasnt it so, Margaret?
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_42_f000160.wav|I admired Miss Hale. Every one must do so. She is a beautiful creature, said mister Thornton, driven to bay by mister Bells pertinacious questioning.|I admired Miss Hale. Every one must do so. She is a beautiful creature, said mister Thornton, driven to bay by mister Bells pertinacious questioning.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_10_f000191.wav|You can come to my rooms at your will. I'll leave word for your admittance.|You can come to my rooms at your will. I'll leave word for your admittance.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_01_f000099.wav|So Margaret went down laden with shawls, and snuffing up their spicy Eastern smell.|So Margaret went down laden with shawls, and snuffing up their spicy Eastern smell.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000135.wav|For he stood before her, all unarmed in his sudden love fever.|For he stood before her, all unarmed in his sudden love fever.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_30_f000158.wav|it reminded her of the new fear in their lives.|it reminded her of the new fear in their lives.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000215.wav|Einstein was driven on by his gnawing greed of money.|Einstein was driven on by his gnawing greed of money.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_50_f000170.wav|and to feel sure that, however they might henceforward keep silence on all these anxieties, they yet understood each others feelings,|and to feel sure that, however they might henceforward keep silence on all these anxieties, they yet understood each others feelings,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_15_f000009.wav|Did you consult the doctor, Margaret? Did you send for him?|Did you consult the doctor, Margaret? Did you send for him?
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_08_f000073.wav|mister Hale met with several pupils, recommended to him by mister Bell, or by the more immediate influence of mister Thornton.|mister Hale met with several pupils, recommended to him by mister Bell, or by the more immediate influence of mister Thornton.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_02_f000054.wav|a talented and handsome young chemist, disappeared forever in flight, lost under a cloud of scandal caused by drink and a maddening devotion to a baby-faced devil of the Ring Strasse Theater chorus,|a talented and handsome young chemist, disappeared forever in flight, lost under a cloud of scandal caused by drink and a maddening devotion to a baby-faced devil of the Ring Strasse Theater chorus,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_12_f000242.wav|Safe in his own conceit, Fritz Braun drew happy breaths of relief when he was safely hidden in the little village of Schebitz,|Safe in his own conceit, Fritz Braun drew happy breaths of relief when he was safely hidden in the little village of Schebitz,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_38_f000248.wav|put out of his place by a Paddy that did na know weft fro warp.|put out of his place by a Paddy that did na know weft fro warp.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_06_f000062.wav|I can go out by the side entrance! You dare not scream! You fool!|I can go out by the side entrance! You dare not scream! You fool!
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_10_f000164.wav|mister Thornton, however, knew nothing of her sorrow, and, drawing himself up to his full height, walked off, muttering as he left the house—|mister Thornton, however, knew nothing of her sorrow, and, drawing himself up to his full height, walked off, muttering as he left the house-
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_09_f000017.wav|after Braun had extracted Somers test slip of the deposits.|after Braun had extracted Somers test slip of the deposits.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_23_f000105.wav|She sat still in her chair, her hands clasped on her knees, her lips compressed, her eyes fixed as one who sees a vision. She drew a deep breath.|She sat still in her chair, her hands clasped on her knees, her lips compressed, her eyes fixed as one who sees a vision. She drew a deep breath.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000172.wav|There was but one occupant, however, for Madame Raffoni had silently disappeared before the diva, heavily veiled, entered the vehicle.|There was but one occupant, however, for Madame Raffoni had silently disappeared before the diva, heavily veiled, entered the vehicle.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000010.wav|You are never to be seen alone in my company. But you can meet me over in Jersey City;|You are never to be seen alone in my company. But you can meet me over in Jersey City;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_15_f000070.wav|Remembering, too, the horses to her carriage, hired for her own visit to the Hales, and how Fanny had been ordered to go by mister Thornton,|Remembering, too, the horses to her carriage, hired for her own visit to the Hales, and how Fanny had been ordered to go by mister Thornton,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_46_f000225.wav|Margaret was silent for some time. She played with her teaspoon, and did not attend particularly to what mister Bell said.|Margaret was silent for some time. She played with her teaspoon, and did not attend particularly to what mister Bell said.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_33_f000070.wav|Her fathers lips moved after her, repeating the well-known texts as her words suggested them;|Her fathers lips moved after her, repeating the well-known texts as her words suggested them;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_19_f000126.wav|But here was this man, from a distant county, who was perplexed by the workings of the system into the midst of which he was thrown,|But here was this man, from a distant county, who was perplexed by the workings of the system into the midst of which he was thrown,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_37_f000103.wav|Folk at Helstone were never brought higher than the kitchen; and Ive let one or two of them know before now that they might think it an honour to be even there.|Folk at Helstone were never brought higher than the kitchen; and Ive let one or two of them know before now that they might think it an honour to be even there.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_17_f000107.wav|But does your father drink? asked Margaret.|But does your father drink? asked Margaret.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_22_f000072.wav|Margarets lips formed a No!—but he could not hear her speak, for the tramp of innumerable steps right under the very wall of the house,|Margarets lips formed a No!-but he could not hear her speak, for the tramp of innumerable steps right under the very wall of the house,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_05_f000121.wav|Partly, said Margaret, sighing, because it is so very different from Helstone—partly because mister Bell says there is an opening there for a private tutor.|Partly, said Margaret, sighing, because it is so very different from Helstone-partly because mister Bell says there is an opening there for a private tutor.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000027.wav|And now Clayton hated the old money-lover who was foisting a husband on his only child merely to chain a Senator to the wheels of the money chariot.|And now Clayton hated the old money-lover who was foisting a husband on his only child merely to chain a Senator to the wheels of the money chariot.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_15_f000239.wav|A rich man there lived alone in one of the immense mansions which were formerly both dwellings and warehouses.|A rich man there lived alone in one of the immense mansions which were formerly both dwellings and warehouses.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000017.wav|I shall delve further into the old records, under pretense of following up the title to our purchase. Perhaps we may even now unearth other unconveyed property.|I shall delve further into the old records, under pretense of following up the title to our purchase. Perhaps we may even now unearth other unconveyed property.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_36_f000015.wav|We have had our sorrow too, since we saw you, said mister Hale.|We have had our sorrow too, since we saw you, said mister Hale.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_03_f000069.wav|She laughed and blushed: mister Lennox watched her countenance.|She laughed and blushed: mister Lennox watched her countenance.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_12_f000066.wav|He signalled a passing carriage and ordered the man to drive him far up the road, out of range of the shrill-voiced newsboys,|He signalled a passing carriage and ordered the man to drive him far up the road, out of range of the shrill-voiced newsboys,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_12_f000159.wav|Wearied out at last, Atwater decided the future policy of the two friends.|Wearied out at last, Atwater decided the future policy of the two friends.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_12_f000204.wav|Fritz Braun's active mind had sounded every danger now encircling his future pathway.|Fritz Braun's active mind had sounded every danger now encircling his future pathway.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_05_f000145.wav|How long she lay thus she could not tell. She heard no noise, though the housemaid came in to arrange the room.|How long she lay thus she could not tell. She heard no noise, though the housemaid came in to arrange the room.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_28_f000269.wav|yet if it told you what he said it did, that wages find their own level, and that the most successful strike can only force them up for a moment,|yet if it told you what he said it did, that wages find their own level, and that the most successful strike can only force them up for a moment,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_03_f000099.wav|There were plenty of questions to be asked on both sides—the latest intelligence which each could give of  Missis Shaws movements in Italy to be exchanged;|There were plenty of questions to be asked on both sides-the latest intelligence which each could give of  Missis Shaws movements in Italy to be exchanged;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_07_f000245.wav|There were tears in the woman's eyes as she sobbed, She is dying!|There were tears in the woman's eyes as she sobbed, She is dying!
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_40_f000011.wav|it was an hereditary power which she had, to walk in and take possession of his regard;|it was an hereditary power which she had, to walk in and take possession of his regard;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_32_f000034.wav|What could you do if he were taken away? You have no friend near. We are curiously bare of relations.|What could you do if he were taken away? You have no friend near. We are curiously bare of relations.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_32_f000074.wav|She was so terribly sick and faint that she was thankful to be able to turn into the ladies waiting-room, and sit down for an instant.|She was so terribly sick and faint that she was thankful to be able to turn into the ladies waiting-room, and sit down for an instant.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_14_f000020.wav|You are in error, my boy, confidently answered the legal Solon.|You are in error, my boy, confidently answered the legal Solon.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_30_f000226.wav|just as we did a correct sum at school on the slate, where an incorrect one was only half rubbed out.|just as we did a correct sum at school on the slate, where an incorrect one was only half rubbed out.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_05_f000176.wav|The world is an easy oyster for him to open.|The world is an easy oyster for him to open.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_04_f000027.wav|Missis Hale went out to consult with Dixon about some winter clothing for the poor.|Missis Hale went out to consult with Dixon about some winter clothing for the poor.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_07_f000045.wav|Full code telegrams to you at Cheyenne. Will wait here until you have met him and disposed of his case.|Full code telegrams to you at Cheyenne. Will wait here until you have met him and disposed of his case.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_16_f000114.wav|No, Dixon, said Margaret, sorrowfully, I will not tell papa. He could not bear it as I can. And by way of proving how well she bore it, she burst into tears.|No, Dixon, said Margaret, sorrowfully, I will not tell papa. He could not bear it as I can. And by way of proving how well she bore it, she burst into tears.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_13_f000292.wav|Don't promise too much, Miss Alice, cried Atwater, as he kissed her hand. I will do my duty!|Don't promise too much, Miss Alice, cried Atwater, as he kissed her hand. I will do my duty!
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_02_f000075.wav|should not have met with the preferment that these two former neighbours of theirs had done.|should not have met with the preferment that these two former neighbours of theirs had done.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_35_f000238.wav|that she was not good enough, nor pure enough to be indifferent to the lowered opinion of a fellow creature;|that she was not good enough, nor pure enough to be indifferent to the lowered opinion of a fellow creature;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_28_f000251.wav|I should like to read you some remarks in a book I have. He got up and went to his book-shelves.|I should like to read you some remarks in a book I have. He got up and went to his book-shelves.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_40_f000093.wav|We are Teutonic up here in Darkshire in another way.|We are Teutonic up here in Darkshire in another way.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_07_f000156.wav|Pink and blue roses, with yellow leaves! And such a heavy cornice round the room!|Pink and blue roses, with yellow leaves! And such a heavy cornice round the room!
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_03_f000184.wav|Magdal's Pharmacy was an innocent enough looking place of business.|Magdal's Pharmacy was an innocent enough looking place of business.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_15_f000154.wav|Why are you telling me all these things? suddenly said Alice Worthington, her cheeks paling in a strange dismay.|Why are you telling me all these things? suddenly said Alice Worthington, her cheeks paling in a strange dismay.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_07_f000055.wav|If you wish to stay on here, I'll telegraph jointly with you. Meet me at dinner Monday night, Century Club.|If you wish to stay on here, I'll telegraph jointly with you. Meet me at dinner Monday night, Century Club.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_12_f000158.wav|But to Witherspoon and Atwater the night had been one long vigil of earnest conference.|But to Witherspoon and Atwater the night had been one long vigil of earnest conference.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_50_f000095.wav|Over here.|Over here.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_47_f000054.wav|So Margaret had to keep her pleasure to herself, and could only let it escape by the safety-valve of asking Dixon,|So Margaret had to keep her pleasure to herself, and could only let it escape by the safety-valve of asking Dixon,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_14_f000025.wav|Where is Frederick now, mamma? Our letters are directed to the care of Messrs. Barbour, at Cadiz, I know; but where is he himself?|Where is Frederick now, mamma? Our letters are directed to the care of Messrs. Barbour, at Cadiz, I know; but where is he himself?
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_25_f000002.wav|Revenge may have her own;|Revenge may have her own;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_31_f000156.wav|In the next place, allow me to tell you, you dont know what a court-martial is, and consider it as an assembly where justice is administered,|In the next place, allow me to tell you, you dont know what a court-martial is, and consider it as an assembly where justice is administered,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_44_f000061.wav|questioning within herself, if no one in all the crowd missed her, (not Higgins, she was not thinking of him,) when, suddenly, mister Bell was announced;|questioning within herself, if no one in all the crowd missed her, not Higgins, she was not thinking of him, when, suddenly, mister Bell was announced;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_02_f000035.wav|He was the nimblest crosser of the busy corner, and then gazed anxiously up and down the street, in front of the Restaurant Bavaria.|He was the nimblest crosser of the busy corner, and then gazed anxiously up and down the street, in front of the Restaurant Bavaria.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000036.wav|There is a new hundred-dollar bill ready for you when you find who they are, and where they come from, and who they report to.|There is a new hundred-dollar bill ready for you when you find who they are, and where they come from, and who they report to.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_08_f000238.wav|Should she denounce me, I might be detained by the Captain, subject to an examination. And the money; it would have to go overboard or else I would go to the electric chair.|Should she denounce me, I might be detained by the Captain, subject to an examination. And the money; it would have to go overboard or else I would go to the electric chair.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_33_f000082.wav|mister Thornton would rather have heard that she was suffering the natural sorrow.|mister Thornton would rather have heard that she was suffering the natural sorrow.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_11_f000127.wav|Presently the spasm that foreshadowed death had passed away, and Bessy roused herself and said,—|Presently the spasm that foreshadowed death had passed away, and Bessy roused herself and said,-
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_36_f000068.wav|It was a long while before he spoke. He was resting his head on his two hands, and looking down into the fire, so she could not read the expression on his face.|It was a long while before he spoke. He was resting his head on his two hands, and looking down into the fire, so she could not read the expression on his face.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_10_f000062.wav|And this imagination of power, this practical realisation of a gigantic thought, came out of one mans brain in our good town.|And this imagination of power, this practical realisation of a gigantic thought, came out of one mans brain in our good town.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_35_f000090.wav|How could one so pure have stooped from her decorous and noble manner of bearing!|How could one so pure have stooped from her decorous and noble manner of bearing!
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_04_f000011.wav|there we can arrange a simple cipher for future use, and, when the blow falls, you are then to demand a month's leave of absence.|there we can arrange a simple cipher for future use, and, when the blow falls, you are then to demand a month's leave of absence.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_08_f000118.wav|But the more Margaret felt impertinence, the more likely she was to be silent on the subject;|But the more Margaret felt impertinence, the more likely she was to be silent on the subject;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_12_f000093.wav|Margaret was vexed. As Fanny had put it, it did seem as if they had been impertinently discussing  Missis Thorntons feelings;|Margaret was vexed. As Fanny had put it, it did seem as if they had been impertinently discussing  Missis Thorntons feelings;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_09_f000053.wav|She was mending a large long table-cloth of the finest texture, holding it up against the light occasionally to discover thin places, which required her delicate care.|She was mending a large long table-cloth of the finest texture, holding it up against the light occasionally to discover thin places, which required her delicate care.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_37_f000089.wav|She was a little mollified, however, when he looked at his feet with a hesitating air;|She was a little mollified, however, when he looked at his feet with a hesitating air;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_19_f000171.wav|Houd up, man. Thy lile Jack shall na clem. I ha getten brass, and well go buy the chap a sup o milk an a good four-pounder this very minute.|Houd up, man. Thy lile Jack shall na clem. I ha getten brass, and well go buy the chap a sup o milk an a good four-pounder this very minute.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_11_f000090.wav|And yet God's wrath followed them. There was the throb of guilt in both their bosoms, resting in one the betrayal of a soul,|And yet God's wrath followed them. There was the throb of guilt in both their bosoms, resting in one the betrayal of a soul,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_16_f000024.wav|I am the only child she has—here, I mean. My father is not sufficiently alarmed, I fear; and, therefore, if there is any serious apprehension, it must be broken to him gently.|I am the only child she has-here, I mean. My father is not sufficiently alarmed, I fear; and, therefore, if there is any serious apprehension, it must be broken to him gently.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_22_f000251.wav|If her mother is so ill as you told me on the way here, it may be very serious if she hears of this riot, and does not see her daughter back at the time she expects.|If her mother is so ill as you told me on the way here, it may be very serious if she hears of this riot, and does not see her daughter back at the time she expects.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_27_f000011.wav|He was the one deputed to see and arrange with the police—to lead in all the requisite steps.|He was the one deputed to see and arrange with the police-to lead in all the requisite steps.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_04_f000021.wav|Margaret had to shake off the recollections of what had been done and said through the day, and turn a sympathising listener to the account of how Dixon had complained that the ironing-blanket had been burnt again;|Margaret had to shake off the recollections of what had been done and said through the day, and turn a sympathising listener to the account of how Dixon had complained that the ironing-blanket had been burnt again;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_48_f000003.wav|I cannot part with thee!|I cannot part with thee!
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_10_f000018.wav|An open davenport stood in the window opposite the door;|An open davenport stood in the window opposite the door;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_01_f000126.wav|Well, I suppose you are all in the depths of business—ladies business, I mean.|Well, I suppose you are all in the depths of business-ladies business, I mean.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_28_f000284.wav|it would, surely, be the best way of getting over your difficulties, which, I do believe, arise from your ignorance—excuse me,|it would, surely, be the best way of getting over your difficulties, which, I do believe, arise from your ignorance-excuse me,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_36_f000006.wav|They both were reminded of their recent loss, by a strange kind of shyness in their new habiliments, and in the fact that it was the first time,|They both were reminded of their recent loss, by a strange kind of shyness in their new habiliments, and in the fact that it was the first time,
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_21_f000007.wav|I rather think Thornton is not quite easy in his mind about this strike. He seemed very anxious to-night.|I rather think Thornton is not quite easy in his mind about this strike. He seemed very anxious to-night.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_42_f000201.wav|I told them (my next neighbours I mean, for Im no speech-maker) how much Id enjoyed it;|I told them my next neighbours I mean, for Im no speech-maker how much Id enjoyed it;
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_40_f000054.wav|He had the greatest mind in the world to get up and go out of the room that very instant, and never set foot in the house again.|He had the greatest mind in the world to get up and go out of the room that very instant, and never set foot in the house again.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/northandsouth_34_f000032.wav|Something had happened to Fred. She had no doubt of that. It was well that her father and mister Thornton were so much occupied by their conversation.|Something had happened to Fred. She had no doubt of that. It was well that her father and mister Thornton were so much occupied by their conversation.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_07_f000072.wav|He hastened away, leaving the cashier disturbed at his last disclosure.|He hastened away, leaving the cashier disturbed at his last disclosure.
/home/sanborn/datasets/speech/m_ailabs/mary_ann/wavs/midnight_passenger_03_f000165.wav|He snorted in disdain. And the fellow is young, eager, good looking.|He snorted in disdain. And the fellow is young, eager, good looking.
